=== Model Evaluation Results ===

Image: 6.bmp_4738_0.png | Predicted: 0 | Actual: 0 | Probability: 94.22%
Image: 6.bmp_4597_0.png | Predicted: 0 | Actual: 0 | Probability: 97.57%
Image: 6.bmp_3087_0.png | Predicted: 0 | Actual: 0 | Probability: 67.33%
Image: 6.bmp_3456_0.png | Predicted: 1 | Actual: 0 | Probability: 88.11%
Image: 6.bmp_4905_0.png | Predicted: 0 | Actual: 0 | Probability: 94.82%
Image: 6.bmp_4146_0.png | Predicted: 0 | Actual: 0 | Probability: 92.09%
Image: 6.bmp_1720_0.png | Predicted: 1 | Actual: 0 | Probability: 76.78%
Image: 6.bmp_3299_0.png | Predicted: 0 | Actual: 0 | Probability: 92.98%
Image: 6.bmp_4923_1.png | Predicted: 1 | Actual: 1 | Probability: 69.05%
Image: 6.bmp_4789_0.png | Predicted: 0 | Actual: 0 | Probability: 96.62%
Image: 6.bmp_4358_0.png | Predicted: 0 | Actual: 0 | Probability: 93.05%
Image: 6.bmp_3648_0.png | Predicted: 0 | Actual: 0 | Probability: 82.04%
Image: 6.bmp_131_0.png | Predicted: 0 | Actual: 0 | Probability: 66.32%
Image: 6.bmp_2299_0.png | Predicted: 0 | Actual: 0 | Probability: 97.33%
Image: 6.bmp_174_0.png | Predicted: 0 | Actual: 0 | Probability: 87.88%
Image: 6.bmp_937_0.png | Predicted: 1 | Actual: 0 | Probability: 71.93%
Image: 6.bmp_659_0.png | Predicted: 0 | Actual: 0 | Probability: 91.73%
Image: 6.bmp_2926_0.png | Predicted: 0 | Actual: 0 | Probability: 97.19%
Image: 6.bmp_288_0.png | Predicted: 1 | Actual: 0 | Probability: 88.29%
Image: 6.bmp_2165_0.png | Predicted: 0 | Actual: 0 | Probability: 84.69%
Image: 6.bmp_2963_0.png | Predicted: 0 | Actual: 0 | Probability: 96.15%
Image: 6.bmp_2120_0.png | Predicted: 0 | Actual: 0 | Probability: 93.02%
Image: 6.bmp_1213_0.png | Predicted: 0 | Actual: 0 | Probability: 96.72%
Image: 6.bmp_4475_0.png | Predicted: 0 | Actual: 0 | Probability: 81.38%
Image: 6.bmp_3926_0.png | Predicted: 0 | Actual: 0 | Probability: 92.66%
Image: 6.bmp_3165_0.png | Predicted: 0 | Actual: 0 | Probability: 85.76%
Image: 6.bmp_3963_0.png | Predicted: 0 | Actual: 0 | Probability: 66.50%
Image: 6.bmp_4430_0.png | Predicted: 0 | Actual: 0 | Probability: 68.12%
Image: 6.bmp_1256_0.png | Predicted: 0 | Actual: 0 | Probability: 73.79%
Image: 6.bmp_3120_0.png | Predicted: 0 | Actual: 0 | Probability: 94.39%
Image: 6.bmp_1687_0.png | Predicted: 0 | Actual: 0 | Probability: 94.49%
Image: 6.bmp_3549_0.png | Predicted: 0 | Actual: 0 | Probability: 95.85%
Image: 6.bmp_4059_0.png | Predicted: 0 | Actual: 0 | Probability: 93.97%
Image: 6.bmp_4488_0.png | Predicted: 0 | Actual: 0 | Probability: 81.94%
Image: 6.bmp_3198_0.png | Predicted: 0 | Actual: 0 | Probability: 86.64%
Image: 6.bmp_230_0.png | Predicted: 0 | Actual: 0 | Probability: 93.51%
Image: 6.bmp_275_0.png | Predicted: 1 | Actual: 0 | Probability: 53.38%
Image: 6.bmp_2198_0.png | Predicted: 0 | Actual: 0 | Probability: 78.42%
Image: 6.bmp_2549_0.png | Predicted: 1 | Actual: 0 | Probability: 58.14%
Image: 6.bmp_5059_0.png | Predicted: 0 | Actual: 0 | Probability: 94.70%
Image: 6.bmp_2264_0.png | Predicted: 0 | Actual: 0 | Probability: 93.35%
Image: 6.bmp_189_0.png | Predicted: 0 | Actual: 0 | Probability: 90.70%
Image: 6.bmp_558_0.png | Predicted: 0 | Actual: 0 | Probability: 93.70%
Image: 6.bmp_2221_0.png | Predicted: 0 | Actual: 0 | Probability: 91.62%
Image: 6.bmp_3264_0.png | Predicted: 0 | Actual: 0 | Probability: 67.30%
Image: 6.bmp_1951_0.png | Predicted: 0 | Actual: 0 | Probability: 95.86%
Image: 6.bmp_1112_0.png | Predicted: 0 | Actual: 0 | Probability: 72.42%
Image: 6.bmp_4774_0.png | Predicted: 0 | Actual: 0 | Probability: 89.43%
Image: 6.bmp_1586_0.png | Predicted: 1 | Actual: 0 | Probability: 92.14%
Image: 6.bmp_1914_0.png | Predicted: 0 | Actual: 0 | Probability: 84.43%
Image: 6.bmp_3221_0.png | Predicted: 0 | Actual: 0 | Probability: 91.81%
Image: 6.bmp_4731_0.png | Predicted: 0 | Actual: 0 | Probability: 76.05%
Image: 6.bmp_1157_0.png | Predicted: 0 | Actual: 0 | Probability: 94.16%
Image: 6.bmp_82_0.png | Predicted: 0 | Actual: 0 | Probability: 91.80%
Image: 6.bmp_2411_0.png | Predicted: 0 | Actual: 0 | Probability: 89.16%
Image: 6.bmp_5101_0.png | Predicted: 0 | Actual: 0 | Probability: 89.98%
Image: 6.bmp_115_1.png | Predicted: 1 | Actual: 1 | Probability: 50.03%
Image: 6.bmp_2883_0.png | Predicted: 0 | Actual: 0 | Probability: 94.44%
Image: 6.bmp_2454_0.png | Predicted: 0 | Actual: 0 | Probability: 95.14%
Image: 6.bmp_2085_0.png | Predicted: 0 | Actual: 0 | Probability: 94.65%
Image: 6.bmp_368_0.png | Predicted: 1 | Actual: 0 | Probability: 68.87%
Image: 6.bmp_3883_0.png | Predicted: 0 | Actual: 0 | Probability: 69.16%
Image: 6.bmp_4942_0.png | Predicted: 0 | Actual: 0 | Probability: 93.33%
Image: 6.bmp_3411_0.png | Predicted: 0 | Actual: 0 | Probability: 90.76%
Image: 6.bmp_4101_0.png | Predicted: 0 | Actual: 0 | Probability: 84.56%
Image: 6.bmp_1767_0.png | Predicted: 0 | Actual: 0 | Probability: 94.04%
Image: 6.bmp_4595_0.png | Predicted: 0 | Actual: 0 | Probability: 91.84%
Image: 6.bmp_3085_0.png | Predicted: 0 | Actual: 0 | Probability: 67.00%
Image: 6.bmp_3454_0.png | Predicted: 0 | Actual: 0 | Probability: 55.12%
Image: 6.bmp_4907_0.png | Predicted: 0 | Actual: 0 | Probability: 93.65%
Image: 6.bmp_1722_0.png | Predicted: 0 | Actual: 0 | Probability: 80.42%
Image: 6.bmp_4144_0.png | Predicted: 0 | Actual: 0 | Probability: 97.74%
Image: 6.bmp_1988_1.png | Predicted: 1 | Actual: 1 | Probability: 96.73%
Image: 6.bmp_3379_0.png | Predicted: 0 | Actual: 0 | Probability: 95.04%
Image: 6.bmp_4669_0.png | Predicted: 0 | Actual: 0 | Probability: 93.39%
Image: 6.bmp_1809_0.png | Predicted: 0 | Actual: 0 | Probability: 70.71%
Image: 6.bmp_445_0.png | Predicted: 1 | Actual: 0 | Probability: 63.72%
Image: 6.bmp_2379_0.png | Predicted: 0 | Actual: 0 | Probability: 94.65%
Image: 6.bmp_2104_1.png | Predicted: 1 | Actual: 1 | Probability: 70.51%
Image: 6.bmp_400_0.png | Predicted: 0 | Actual: 0 | Probability: 94.92%
Image: 6.bmp_892_0.png | Predicted: 0 | Actual: 0 | Probability: 96.22%
Image: 6.bmp_2384_0.png | Predicted: 0 | Actual: 0 | Probability: 70.92%
Image: 6.bmp_680_1.png | Predicted: 0 | Actual: 1 | Probability: 65.02%
Image: 6.bmp_2755_0.png | Predicted: 0 | Actual: 0 | Probability: 96.70%
Image: 6.bmp_4200_0.png | Predicted: 0 | Actual: 0 | Probability: 61.90%
Image: 6.bmp_1466_0.png | Predicted: 0 | Actual: 0 | Probability: 96.48%
Image: 6.bmp_3710_0.png | Predicted: 0 | Actual: 0 | Probability: 99.05%
Image: 6.bmp_4038_1.png | Predicted: 0 | Actual: 1 | Probability: 65.10%
Image: 6.bmp_1423_0.png | Predicted: 1 | Actual: 0 | Probability: 51.78%
Image: 6.bmp_4245_0.png | Predicted: 0 | Actual: 0 | Probability: 60.43%
Image: 6.bmp_3755_0.png | Predicted: 0 | Actual: 0 | Probability: 69.14%
Image: 6.bmp_3384_0.png | Predicted: 0 | Actual: 0 | Probability: 77.23%
Image: 6.bmp_4694_0.png | Predicted: 0 | Actual: 0 | Probability: 92.10%
Image: 6.bmp_4568_0.png | Predicted: 0 | Actual: 0 | Probability: 53.36%
Image: 6.bmp_3078_0.png | Predicted: 0 | Actual: 0 | Probability: 94.78%
Image: 6.bmp_2078_0.png | Predicted: 0 | Actual: 0 | Probability: 74.38%
Image: 6.bmp_395_0.png | Predicted: 0 | Actual: 0 | Probability: 94.42%
Image: 6.bmp_701_0.png | Predicted: 0 | Actual: 0 | Probability: 89.37%
Image: 6.bmp_2768_0.png | Predicted: 0 | Actual: 0 | Probability: 96.30%
Image: 6.bmp_485_0.png | Predicted: 0 | Actual: 0 | Probability: 96.10%
Image: 6.bmp_2181_1.png | Predicted: 0 | Actual: 1 | Probability: 87.58%
Image: 6.bmp_817_0.png | Predicted: 0 | Actual: 0 | Probability: 97.21%
Image: 6.bmp_2550_1.png | Predicted: 1 | Actual: 1 | Probability: 95.41%
Image: 6.bmp_852_0.png | Predicted: 0 | Actual: 0 | Probability: 65.95%
Image: 6.bmp_3768_0.png | Predicted: 0 | Actual: 0 | Probability: 90.42%
Image: 6.bmp_4278_0.png | Predicted: 0 | Actual: 0 | Probability: 87.65%
Image: 6.bmp_3000_0.png | Predicted: 0 | Actual: 0 | Probability: 73.55%
Image: 6.bmp_1376_0.png | Predicted: 1 | Actual: 0 | Probability: 61.83%
Image: 6.bmp_4510_0.png | Predicted: 0 | Actual: 0 | Probability: 94.47%
Image: 6.bmp_3843_0.png | Predicted: 0 | Actual: 0 | Probability: 92.98%
Image: 6.bmp_3045_0.png | Predicted: 0 | Actual: 0 | Probability: 95.58%
Image: 6.bmp_3806_0.png | Predicted: 0 | Actual: 0 | Probability: 78.27%
Image: 6.bmp_4555_0.png | Predicted: 1 | Actual: 0 | Probability: 50.90%
Image: 6.bmp_1333_0.png | Predicted: 1 | Actual: 0 | Probability: 50.89%
Image: 6.bmp_4184_0.png | Predicted: 0 | Actual: 0 | Probability: 84.18%
Image: 6.bmp_3494_0.png | Predicted: 0 | Actual: 0 | Probability: 96.21%
Image: 6.bmp_42_0.png | Predicted: 0 | Actual: 0 | Probability: 73.32%
Image: 6.bmp_2000_0.png | Predicted: 0 | Actual: 0 | Probability: 92.51%
Image: 6.bmp_2843_0.png | Predicted: 0 | Actual: 0 | Probability: 82.09%
Image: 6.bmp_779_0.png | Predicted: 0 | Actual: 0 | Probability: 88.22%
Image: 6.bmp_2045_0.png | Predicted: 0 | Actual: 0 | Probability: 96.07%
Image: 6.bmp_2806_0.png | Predicted: 0 | Actual: 0 | Probability: 96.16%
Image: 6.bmp_355_0.png | Predicted: 0 | Actual: 0 | Probability: 83.45%
Image: 6.bmp_784_0.png | Predicted: 0 | Actual: 0 | Probability: 89.52%
Image: 6.bmp_2469_0.png | Predicted: 0 | Actual: 0 | Probability: 74.09%
Image: 6.bmp_310_0.png | Predicted: 0 | Actual: 0 | Probability: 85.26%
Image: 6.bmp_4179_0.png | Predicted: 0 | Actual: 0 | Probability: 94.85%
Image: 6.bmp_3469_0.png | Predicted: 0 | Actual: 0 | Probability: 89.07%
Image: 6.bmp_1077_0.png | Predicted: 1 | Actual: 0 | Probability: 50.23%
Image: 6.bmp_4611_0.png | Predicted: 0 | Actual: 0 | Probability: 88.49%
Image: 6.bmp_3301_0.png | Predicted: 0 | Actual: 0 | Probability: 89.22%
Image: 6.bmp_1834_0.png | Predicted: 0 | Actual: 0 | Probability: 68.54%
Image: 6.bmp_3795_0.png | Predicted: 1 | Actual: 0 | Probability: 64.23%
Image: 6.bmp_4285_0.png | Predicted: 0 | Actual: 0 | Probability: 94.54%
Image: 6.bmp_4654_0.png | Predicted: 0 | Actual: 0 | Probability: 95.07%
Image: 6.bmp_1032_0.png | Predicted: 0 | Actual: 0 | Probability: 72.07%
Image: 6.bmp_1871_0.png | Predicted: 0 | Actual: 0 | Probability: 94.41%
Image: 6.bmp_3344_0.png | Predicted: 0 | Actual: 0 | Probability: 82.66%
Image: 6.bmp_605_1.png | Predicted: 1 | Actual: 1 | Probability: 72.81%
Image: 6.bmp_2301_0.png | Predicted: 0 | Actual: 0 | Probability: 98.20%
Image: 6.bmp_2344_0.png | Predicted: 0 | Actual: 0 | Probability: 92.61%
Image: 6.bmp_478_0.png | Predicted: 0 | Actual: 0 | Probability: 93.96%
Image: 6.bmp_4064_0.png | Predicted: 0 | Actual: 0 | Probability: 98.86%
Image: 6.bmp_1602_0.png | Predicted: 0 | Actual: 0 | Probability: 89.90%
Image: 6.bmp_4827_0.png | Predicted: 0 | Actual: 0 | Probability: 93.53%
Image: 6.bmp_3574_0.png | Predicted: 0 | Actual: 0 | Probability: 83.00%
Image: 6.bmp_1647_0.png | Predicted: 0 | Actual: 0 | Probability: 56.74%
Image: 6.bmp_4021_0.png | Predicted: 0 | Actual: 0 | Probability: 90.21%
Image: 6.bmp_4862_0.png | Predicted: 0 | Actual: 0 | Probability: 90.78%
Image: 6.bmp_5064_0.png | Predicted: 0 | Actual: 0 | Probability: 68.40%
Image: 6.bmp_2574_0.png | Predicted: 1 | Actual: 0 | Probability: 53.77%
Image: 6.bmp_699_0.png | Predicted: 0 | Actual: 0 | Probability: 91.94%
Image: 6.bmp_248_0.png | Predicted: 1 | Actual: 0 | Probability: 58.37%
Image: 6.bmp_5021_0.png | Predicted: 0 | Actual: 0 | Probability: 94.22%
Image: 6.bmp_2531_0.png | Predicted: 1 | Actual: 0 | Probability: 78.56%
Image: 6.bmp_565_0.png | Predicted: 0 | Actual: 0 | Probability: 95.08%
Image: 6.bmp_2688_0.png | Predicted: 0 | Actual: 0 | Probability: 95.11%
Image: 6.bmp_2259_0.png | Predicted: 0 | Actual: 0 | Probability: 83.67%
Image: 6.bmp_1929_0.png | Predicted: 0 | Actual: 0 | Probability: 93.84%
Image: 6.bmp_4749_0.png | Predicted: 0 | Actual: 0 | Probability: 93.62%
Image: 6.bmp_3259_0.png | Predicted: 0 | Actual: 0 | Probability: 73.76%
Image: 6.bmp_3688_0.png | Predicted: 0 | Actual: 0 | Probability: 68.08%
Image: 6.bmp_4398_0.png | Predicted: 0 | Actual: 0 | Probability: 75.38%
Image: 6.bmp_3675_0.png | Predicted: 0 | Actual: 0 | Probability: 82.96%
Image: 6.bmp_4365_0.png | Predicted: 0 | Actual: 0 | Probability: 96.74%
Image: 6.bmp_1503_0.png | Predicted: 0 | Actual: 0 | Probability: 73.45%
Image: 6.bmp_1991_0.png | Predicted: 1 | Actual: 0 | Probability: 51.95%
Image: 6.bmp_3630_0.png | Predicted: 0 | Actual: 0 | Probability: 95.13%
Image: 6.bmp_1546_0.png | Predicted: 0 | Actual: 0 | Probability: 94.22%
Image: 6.bmp_4320_0.png | Predicted: 1 | Actual: 0 | Probability: 62.00%
Image: 6.bmp_1197_0.png | Predicted: 0 | Actual: 0 | Probability: 79.53%
Image: 6.bmp_149_0.png | Predicted: 0 | Actual: 0 | Probability: 73.39%
Image: 6.bmp_2675_0.png | Predicted: 0 | Actual: 0 | Probability: 95.07%
Image: 6.bmp_2630_0.png | Predicted: 1 | Actual: 0 | Probability: 54.67%
Image: 6.bmp_621_0.png | Predicted: 0 | Actual: 0 | Probability: 96.66%
Image: 6.bmp_2158_0.png | Predicted: 1 | Actual: 0 | Probability: 82.12%
Image: 6.bmp_5099_0.png | Predicted: 0 | Actual: 0 | Probability: 92.65%
Image: 6.bmp_2589_0.png | Predicted: 1 | Actual: 0 | Probability: 88.51%
Image: 6.bmp_664_0.png | Predicted: 0 | Actual: 0 | Probability: 84.66%
Image: 6.bmp_3589_0.png | Predicted: 0 | Actual: 0 | Probability: 89.81%
Image: 6.bmp_3158_0.png | Predicted: 0 | Actual: 0 | Probability: 97.44%
Image: 6.bmp_4448_0.png | Predicted: 0 | Actual: 0 | Probability: 93.78%
Image: 6.bmp_1482_0.png | Predicted: 0 | Actual: 0 | Probability: 87.56%
Image: 6.bmp_1053_0.png | Predicted: 0 | Actual: 0 | Probability: 94.47%
Image: 6.bmp_4635_0.png | Predicted: 0 | Actual: 0 | Probability: 89.23%
Image: 6.bmp_1810_0.png | Predicted: 0 | Actual: 0 | Probability: 83.13%
Image: 6.bmp_3325_0.png | Predicted: 0 | Actual: 0 | Probability: 93.71%
Image: 6.bmp_4670_0.png | Predicted: 0 | Actual: 0 | Probability: 93.81%
Image: 6.bmp_1016_0.png | Predicted: 0 | Actual: 0 | Probability: 92.37%
Image: 6.bmp_3360_0.png | Predicted: 0 | Actual: 0 | Probability: 82.16%
Image: 6.bmp_1855_0.png | Predicted: 1 | Actual: 0 | Probability: 70.65%
Image: 6.bmp_4099_1.png | Predicted: 0 | Actual: 1 | Probability: 90.99%
Image: 6.bmp_2325_0.png | Predicted: 0 | Actual: 0 | Probability: 64.79%
Image: 6.bmp_419_0.png | Predicted: 0 | Actual: 0 | Probability: 94.12%
Image: 6.bmp_2360_0.png | Predicted: 0 | Actual: 0 | Probability: 74.75%
Image: 6.bmp_371_0.png | Predicted: 0 | Actual: 0 | Probability: 64.19%
Image: 6.bmp_598_1.png | Predicted: 1 | Actual: 1 | Probability: 97.85%
Image: 6.bmp_334_0.png | Predicted: 0 | Actual: 0 | Probability: 94.20%
Image: 6.bmp_5118_0.png | Predicted: 0 | Actual: 0 | Probability: 95.76%
Image: 6.bmp_2408_0.png | Predicted: 0 | Actual: 0 | Probability: 91.09%
Image: 6.bmp_4118_0.png | Predicted: 0 | Actual: 0 | Probability: 95.55%
Image: 6.bmp_3408_0.png | Predicted: 0 | Actual: 0 | Probability: 66.36%
Image: 6.bmp_3024_0.png | Predicted: 0 | Actual: 0 | Probability: 62.53%
Image: 6.bmp_3867_0.png | Predicted: 0 | Actual: 0 | Probability: 85.50%
Image: 6.bmp_1352_0.png | Predicted: 0 | Actual: 0 | Probability: 95.97%
Image: 6.bmp_4534_0.png | Predicted: 0 | Actual: 0 | Probability: 97.88%
Image: 6.bmp_1783_0.png | Predicted: 1 | Actual: 0 | Probability: 52.09%
Image: 6.bmp_3061_0.png | Predicted: 0 | Actual: 0 | Probability: 92.98%
Image: 6.bmp_4571_0.png | Predicted: 0 | Actual: 0 | Probability: 72.53%
Image: 6.bmp_1317_0.png | Predicted: 0 | Actual: 0 | Probability: 88.67%
Image: 6.bmp_3822_0.png | Predicted: 0 | Actual: 0 | Probability: 93.84%
Image: 6.bmp_66_0.png | Predicted: 0 | Actual: 0 | Probability: 85.01%
Image: 6.bmp_718_0.png | Predicted: 0 | Actual: 0 | Probability: 97.30%
Image: 6.bmp_2024_0.png | Predicted: 0 | Actual: 0 | Probability: 96.31%
Image: 6.bmp_520_1.png | Predicted: 1 | Actual: 1 | Probability: 89.50%
Image: 6.bmp_2867_0.png | Predicted: 0 | Actual: 0 | Probability: 67.35%
Image: 6.bmp_23_0.png | Predicted: 0 | Actual: 0 | Probability: 95.30%
Image: 6.bmp_2061_0.png | Predicted: 0 | Actual: 0 | Probability: 63.66%
Image: 6.bmp_2822_0.png | Predicted: 0 | Actual: 0 | Probability: 95.45%
Image: 6.bmp_833_0.png | Predicted: 1 | Actual: 0 | Probability: 52.06%
Image: 6.bmp_2709_0.png | Predicted: 0 | Actual: 0 | Probability: 74.91%
Image: 6.bmp_876_0.png | Predicted: 1 | Actual: 0 | Probability: 65.08%
Image: 6.bmp_3531_1.png | Predicted: 1 | Actual: 1 | Probability: 53.56%
Image: 6.bmp_1296_1.png | Predicted: 1 | Actual: 1 | Probability: 76.30%
Image: 6.bmp_3709_0.png | Predicted: 0 | Actual: 0 | Probability: 50.03%
Image: 6.bmp_4219_0.png | Predicted: 0 | Actual: 0 | Probability: 90.74%
Image: 6.bmp_2139_0.png | Predicted: 0 | Actual: 0 | Probability: 90.98%
Image: 6.bmp_291_0.png | Predicted: 0 | Actual: 0 | Probability: 62.42%
Image: 6.bmp_2795_1.png | Predicted: 1 | Actual: 1 | Probability: 69.81%
Image: 6.bmp_640_0.png | Predicted: 0 | Actual: 0 | Probability: 93.32%
Image: 6.bmp_3139_0.png | Predicted: 0 | Actual: 0 | Probability: 94.25%
Image: 6.bmp_4429_0.png | Predicted: 0 | Actual: 0 | Probability: 94.17%
Image: 6.bmp_3651_0.png | Predicted: 0 | Actual: 0 | Probability: 62.04%
Image: 6.bmp_4341_0.png | Predicted: 0 | Actual: 0 | Probability: 93.57%
Image: 6.bmp_1527_0.png | Predicted: 0 | Actual: 0 | Probability: 94.85%
Image: 6.bmp_4790_0.png | Predicted: 0 | Actual: 0 | Probability: 96.03%
Image: 6.bmp_3280_0.png | Predicted: 1 | Actual: 0 | Probability: 84.69%
Image: 6.bmp_3614_0.png | Predicted: 0 | Actual: 0 | Probability: 70.25%
Image: 6.bmp_1562_0.png | Predicted: 0 | Actual: 0 | Probability: 92.75%
Image: 6.bmp_4304_0.png | Predicted: 0 | Actual: 0 | Probability: 88.87%
Image: 6.bmp_2280_0.png | Predicted: 1 | Actual: 0 | Probability: 62.26%
Image: 6.bmp_2651_0.png | Predicted: 0 | Actual: 0 | Probability: 91.89%
Image: 6.bmp_128_0.png | Predicted: 0 | Actual: 0 | Probability: 65.25%
Image: 6.bmp_2614_0.png | Predicted: 0 | Actual: 0 | Probability: 77.92%
Image: 6.bmp_504_0.png | Predicted: 0 | Actual: 0 | Probability: 95.71%
Image: 6.bmp_996_0.png | Predicted: 0 | Actual: 0 | Probability: 63.09%
Image: 6.bmp_2238_0.png | Predicted: 0 | Actual: 0 | Probability: 83.21%
Image: 6.bmp_541_0.png | Predicted: 0 | Actual: 0 | Probability: 96.94%
Image: 6.bmp_2494_1.png | Predicted: 1 | Actual: 1 | Probability: 90.78%
Image: 6.bmp_190_0.png | Predicted: 0 | Actual: 0 | Probability: 95.31%
Image: 6.bmp_4982_1.png | Predicted: 1 | Actual: 1 | Probability: 73.79%
Image: 6.bmp_4728_0.png | Predicted: 0 | Actual: 0 | Probability: 71.53%
Image: 6.bmp_3238_0.png | Predicted: 0 | Actual: 0 | Probability: 93.20%
Image: 6.bmp_1948_0.png | Predicted: 0 | Actual: 0 | Probability: 78.86%
Image: 6.bmp_3181_0.png | Predicted: 0 | Actual: 0 | Probability: 79.50%
Image: 6.bmp_4491_0.png | Predicted: 0 | Actual: 0 | Probability: 95.81%
Image: 6.bmp_4040_0.png | Predicted: 0 | Actual: 0 | Probability: 54.39%
Image: 6.bmp_1626_0.png | Predicted: 0 | Actual: 0 | Probability: 58.18%
Image: 6.bmp_3550_0.png | Predicted: 0 | Actual: 0 | Probability: 90.83%
Image: 6.bmp_4803_0.png | Predicted: 1 | Actual: 0 | Probability: 98.84%
Image: 6.bmp_3987_0.png | Predicted: 0 | Actual: 0 | Probability: 92.10%
Image: 6.bmp_1663_0.png | Predicted: 0 | Actual: 0 | Probability: 82.53%
Image: 6.bmp_4005_0.png | Predicted: 0 | Actual: 0 | Probability: 89.54%
Image: 6.bmp_4846_0.png | Predicted: 1 | Actual: 0 | Probability: 91.66%
Image: 6.bmp_3515_0.png | Predicted: 0 | Actual: 0 | Probability: 79.13%
Image: 6.bmp_5040_0.png | Predicted: 0 | Actual: 0 | Probability: 95.01%
Image: 6.bmp_5005_0.png | Predicted: 1 | Actual: 0 | Probability: 75.86%
Image: 6.bmp_2515_0.png | Predicted: 0 | Actual: 0 | Probability: 85.88%
Image: 6.bmp_229_0.png | Predicted: 0 | Actual: 0 | Probability: 97.01%
Image: 6.bmp_2987_0.png | Predicted: 0 | Actual: 0 | Probability: 94.30%
Image: 6.bmp_2240_0.png | Predicted: 0 | Actual: 0 | Probability: 80.08%
Image: 6.bmp_744_1.png | Predicted: 1 | Actual: 1 | Probability: 64.08%
Image: 6.bmp_2691_0.png | Predicted: 0 | Actual: 0 | Probability: 82.05%
Image: 6.bmp_2205_0.png | Predicted: 0 | Actual: 0 | Probability: 75.96%
Image: 6.bmp_539_0.png | Predicted: 0 | Actual: 0 | Probability: 96.17%
Image: 6.bmp_4381_0.png | Predicted: 0 | Actual: 0 | Probability: 94.59%
Image: 6.bmp_3691_0.png | Predicted: 0 | Actual: 0 | Probability: 63.59%
Image: 6.bmp_1975_0.png | Predicted: 0 | Actual: 0 | Probability: 89.35%
Image: 6.bmp_3240_0.png | Predicted: 0 | Actual: 0 | Probability: 70.46%
Image: 6.bmp_1136_0.png | Predicted: 0 | Actual: 0 | Probability: 95.86%
Image: 6.bmp_4750_0.png | Predicted: 0 | Actual: 0 | Probability: 93.70%
Image: 6.bmp_3205_0.png | Predicted: 0 | Actual: 0 | Probability: 95.00%
Image: 6.bmp_1930_0.png | Predicted: 0 | Actual: 0 | Probability: 94.01%
Image: 6.bmp_4715_0.png | Predicted: 0 | Actual: 0 | Probability: 98.50%
Image: 6.bmp_1173_0.png | Predicted: 0 | Actual: 0 | Probability: 95.36%
Image: 6.bmp_3528_0.png | Predicted: 1 | Actual: 0 | Probability: 61.50%
Image: 6.bmp_2710_1.png | Predicted: 1 | Actual: 1 | Probability: 77.68%
Image: 6.bmp_214_0.png | Predicted: 1 | Actual: 0 | Probability: 87.25%
Image: 6.bmp_2528_0.png | Predicted: 0 | Actual: 0 | Probability: 89.87%
Image: 6.bmp_5038_0.png | Predicted: 0 | Actual: 0 | Probability: 95.61%
Image: 6.bmp_251_0.png | Predicted: 0 | Actual: 0 | Probability: 99.06%
Image: 6.bmp_2590_0.png | Predicted: 0 | Actual: 0 | Probability: 94.02%
Image: 6.bmp_5080_0.png | Predicted: 1 | Actual: 0 | Probability: 99.60%
Image: 6.bmp_2902_0.png | Predicted: 0 | Actual: 0 | Probability: 90.36%
Image: 6.bmp_2141_0.png | Predicted: 0 | Actual: 0 | Probability: 92.83%
Image: 6.bmp_638_0.png | Predicted: 0 | Actual: 0 | Probability: 97.68%
Image: 6.bmp_2947_0.png | Predicted: 0 | Actual: 0 | Probability: 79.56%
Image: 6.bmp_3902_0.png | Predicted: 0 | Actual: 0 | Probability: 92.71%
Image: 6.bmp_1237_0.png | Predicted: 0 | Actual: 0 | Probability: 96.99%
Image: 6.bmp_4451_0.png | Predicted: 0 | Actual: 0 | Probability: 98.43%
Image: 6.bmp_3141_0.png | Predicted: 0 | Actual: 0 | Probability: 92.75%
Image: 6.bmp_3590_0.png | Predicted: 0 | Actual: 0 | Probability: 73.91%
